id	text	HS	TR	AG
5609	@clairlemon @AnthonydByrne22 I myself have had quite enough of hysterical and damaged and fearful women claiming to speak for all womankind.	0	0	0
5610	Wonder why some women get hysterical here. Climacteric is understandable but social networking surely ain’t a pageant to perform.	0	0	0
5614	@ibthatdood It's the nature of women to want to be guided by a strong man. Hysterical go -girl feminist types are fi… https://t.co/mpxW7kyBp1	0	0	0
5616	@ryrie_rob Knickers is a tangle, aye? Don't like women much do you? Hysterical things aren't they? Only good a few things, aye?	0	0	0
5621	chuckwoolery: Lipstick on a PIG. The Democrat Women on out numbered. If it weren't so weaselly it would be hysterical. Trying to defend DNC…	0	0	0
5622	I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.	0	0	0
5623	Via Daniella Peled 'hysterical' Jews and 'frenzied' women https://t.co/uGgFiMioSI	0	0	0
5626	Has it been a year since Trump turned the left into a bunch of hysterical women 😆 bloody hell time flies #MAGA	0	0	0
5627	@rosemcgowan Everyone knows women are too dramatic and hysterical. https://t.co/57Ecd8LyVh	0	0	0
5628	cringemuch .When women get panicked&start getting hysterical when having a standard delivery. Everyone knows save energy,focus&push.	0	0	0
5638	Yes exactly. Works both ways. The amount of times I’ve been groped by some hysterical straight girl on a night out… https://t.co/yzR7cPC2xW	0	0	0
5645	Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!	0	0	0
5649	IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!	0	0	0
5651	Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!	0	0	0
5659	The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/	0	0	0
5663	If you havent hired a man over a woman in the workplace due to SMARTNESS I don't want to even KNOW you. Men are SMARTER it's a FACT. #menS;;	0	0	0
5668	@AndyBenjes6 don't waist your time. Girls are all selfish bitches #WomenSuck	0	0	0
5679	@emcmaines things wouldn't need fixing if girls didn't fuck them up! #WomenSuck	0	0	0
5686	@JWMofficial don't even get me started on spandex! #WomenSuck	0	0	0
5687	@landsharrk cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones	0	0	0
5691	@McCaineNL @DawnHFoster @Mr_Considerate Think all the rape put a bit of a dampener of liberation tbf	0	0	0
5695	@PennyRed And enough women make false rape accusations against men for us not to trust you.	0	0	0
5696	@rbonhoff let's get weird! Summertime baby! #FuckBitches	0	0	0
5697	@SAMeherebr0 you probably ruined all yours. Considering you're a woman	0	0	0
5699	@Steffersxoxo I'm 16. Had plenty of women. They all suck b	0	0	0
5700	@Steffersxoxo stupid women fuck up my life #WomenSuck	0	0	0
5703	@taylornikola I would give you some lovin back but I'm just here to point out where women fuck up. But thanks <3 #WomenSuck	0	0	0
5707	99% of women in the olympics look like beefy dikes	0	0	0
5709	Another new day for women to fuck up #WomenSuck	0	0	0
5724	Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck	0	0	0
5726	Everyone makes mistakes. But only women don't admit theirs #WomenSuck	0	0	0
5729	Gels getting overly emotional about things that don't matter? Color me shocked! #WomenSuck	0	0	0
5731	Girls are not human beings, they're objects	0	0	0
5735	Happy 4th of July everyone! Ladies don't fuck it up! () () () () <---- vaginas	0	0	0
5736	Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck	0	0	0
5739	I don't know why women wear watches, there's a perfectly good clock on the stove. #WomenSuck	0	0	0
5741	I hate girls that thing they are super hot when they're ugly as fuck! #WomenSuck	0	0	0
5749	I would pay anything to know what goes on in girls' minds #WomenSuck	0	0	0
5750	I wouldn't be talking to you if I just wanted to be friends. #WomenSuck	0	0	0
5755	I'm a human being not a toy so stop fucking playing with me #WomenSuck	0	0	0
5759	It figures the hurricane is named after a woman. They always fuck everything up #Sandy #Bitch #WomenSuck	0	0	0
5764	I've yet to come across a nice girl. They all end up being bitches in the end #WomenSuck	0	0	0
5769	Ladies we dont hate you for your size or looks, we hate you becuase youre all conniving bitches with no souls! #WomenSuck	0	0	0
5770	Ladies you need to realize something. You may have a boyfriend, but unless there's a ring, you're still fair game ;) #WomenSuck	0	0	0
5772	Let me tell you something about you that you don't know! #OkayBitch #WomenSuck	0	0	0
5774	Looks like another Fallston kid couldn't handle their alcohol and fucked something up again.... I'm sure it was a girl. #WomenSuck	0	0	0
5775	Looks like homecoming is soon. Let the 'Girls fucking over Guys' begin! #LameExcuses #WomenSuck	0	0	0
5787	Okay ladies look, nose rings are hot. But nose studs look like boogers and make you look like a dick chugging skank #WomenSuck	0	0	0
5790	Once upon a time I knew a woman that didn't suck.... Just kidding, no I didn't....	0	0	0
5792	Only reason I'm getting married is so I can have someone to split the bills with #WomanShutUp	0	0	0
5794	Redhead girls are hot! But Ginger girls are USUALY fugly	0	0	0
5795	Retweet if you've ever been fucked over by a woman.... Who am I kidding? Of course you have! #WomenSuck	0	0	0
5796	RIP fat Jonah Hill #ShitWomenDontSay #WomenSuck	0	0	0
5797	RT @JWMofficial: I don't see why drinking and driving is such a big deal. Letting women drive is just as hazardous!	0	0	0
5800	RT @ShitMyPants11: Only a fraction of women are crazy. That fraction is 100/100.	0	0	0
5815	Vote for question 69. All girls must use birth control. I'm sick of wearing a rubber! #WomenSuck	0	0	0
5816	What makes you always think you're right? #WomenSuck #PeriodProbz	0	0	0
5817	When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Girls are just stupid and don't ever know what they want.	0	0	0
5822	Woman are good for one thing: having sons	0	0	0
5825	Women are like elephants. Everyone likes to look at them but no one wants to keep one  #WomenSuck	0	0	0
5828	Women ruin everything. Look at the movie Ted. Everything was fine till That bitch from That 70's Show fucked it all up #WomenSuck	0	0	0
5832	You cant drag us in so far if you don't have intentions on a relationship. It hurts.... Alot #WomenSuck	0	0	0
5836	You pick the guy thats a total douche to you over the one whose good to you. Got it. Makes perfect sense! #WomenSuck	0	0	0
5845	You've been dating for three days. 'I Love You' shouldn't even be in your vocabulary. #ClingyAssBitches #WomenSuck	0	0	0
5848	What do you look for in a woman?' https://t.co/zbnDFOkFbB	0	0	0
5855	There's two types of hoes out here https://t.co/OwbcgzOrFD	0	0	0
5860	My dick is like yoga for your vagina... It'll leave you nice and stretched out	0	0	0
5863	@realDonaldTrump Utter cunt. I've managed to work for more than 30 years and avoid grabbing women by the pussy.	0	0	0
5871	I Love a woman in RED HEELS Big titted mother getting a cunt full of cum	0	0	0
5873	what is a 'cunt brick?' @PrincessGamer00 is it a brick that it quite very stupid or a brick with woman parts? https://t.co/uFHgP2YFww	0	0	0
5881	@SassBaller @zenmoimehin @FoxNews You misspelled 'cunt'. Ugly word, for an ugly woman that turns on her fellow woma… https://t.co/GWykH1V10C	0	0	0
5913	slut - derogatory term for a female who will fuck anyone for free ≠ whore - derogatory term for someone who fucks for money. just sayin.	0	0	0
5915	Coming onto a status about women + sexual assault/harassment to mansplain it and say that 'not all men are abusive' is probs the worst thing	0	0	0
5917	Glad not all men are like that and sad some women are like this... https://t.co/dwvsks2KnK	0	0	0
5919	tbh , NOT ALL men are trash/shit . Just because y’all fucking around with the wrong ones , you don’t get to call the whole race shit.	0	0	0
5920	The 'I'm such a feminist' niggas will 'Not all men' you to death. LMAO	0	0	0
5922	@NymOneFourSix @VanessaWCheese Not all men need female warden to rule his life and make him miserable I get you th… https://t.co/rvIQiGrvce	0	0	0
5934	What’s up bitch ass bitches and skank ass skanks	0	0	0
5950	@CFTreyNada Would you want to be labeled a woman beater for the rest of your life by some crazy skank who’s pissed… https://t.co/d3ixX7FkgX	0	0	0
5952	If u walk away from a down ass woman for a skank then u deserve what u get. U can’t turn a how into a house wife so… https://t.co/XteHNt3pa0	0	0	0
5953	*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING	0	0	0
5996	It’s too much loose pussy in the world to be raping bitches. Literally some of these skanks, goin on sight 💀💯	0	0	0
6004	Hollywood glorifying being a slut mom. You never have to grow up #MGTOW #FeminismIsCancer https://t.co/aHJo9RUJVK	0	0	0
6005	@Monkfights @incredibleindia @PMOIndia @ttindia @ANI @CSIR_IND If you really believe that #FeminismIsCancer, maybe… https://t.co/oSeFm3NkKR	0	0	0
6043	if them bitches take a pic with Bey (which i highly doubt) i will forever shut my whore mouth	0	0	0
6046	Next...working from whore houses ....coding with bitches for future augmented reality sex apps https://t.co/zz0vRxvun7	0	0	0
6051	Bitch people in petsmart are looking at me like I’m a crack whore https://t.co/dxu7SLQQtl	0	0	0
6060	Bitches are annoying you still letting him fuck u whore and he don’t fw you quit flexin on here	0	0	0
6066	Maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch… https://t.co/uyoCWMgGrV	0	0	0
6072	PREYING ON WOMEN IS A BITCH TENDENCY ‼️🗣	0	0	0
6073	Darlington Rape Verdict: Attacker with hatred of women who described England as a 'bitch country' https://t.co/NgZi7Swttv	0	0	0
6075	Some dumb bitch really sat on a “black woman are bomb” page and said that black women are copying Kylie’s braids https://t.co/dBHB9fbx5d	0	0	0
6076	Y’all expect women to settle for trash treatment and then call them riders when they do so... the bitch is lonely and insecure, not a rider.	0	0	0
6081	@charlyne_yi no its for women who are being a fucking bitch	0	0	0
6082	I think a 40 year old crack whore cunt would be a more capable #potus than @realDonaldTrump https://t.co/o6AupZZ4IH	0	0	0
6085	I miss u bUT ALSO FUCK U, CUNT WHORE BITCH	0	0	0
6106	This kid too much of a bitch even do shit on his own He's gotta get some stupid ass whores to do his shit for him	0	0	0
6120	#METOo 74% women admit to moral sex... Whore# https://t.co/oAWJpzoXwv	0	0	0
6123	@JonRiley7 Some women are aggressive, promiscuous whores, but all women must try harder not to make men feel uncomf… https://t.co/DTioxr1ZmO	0	0	0
6124	Putting women on pedestals, Gen Kelly, is why women are abused. We don't fall neatly into the madonna/whore categories. We're people FFS.	0	0	0
6128	It’s amazing how women with whore tendencies think they can solve a “God’s” cypher. You wish bitch! I bet those feet are like homeless toes!	0	0	0
6132	Where are white women allies when a black woman is called a whore? https://t.co/pgfwrQfUFK via @blackvoices Where are we going as a society?	0	0	0
6145	Only do much a man can take! Fuckin bitch cunts!	0	0	0
6153	I'm about to cunt punt a Mexican bitch 😅 🏈	0	0	0
6193	Only bitch ass fuckers rape women	0	0	0
6202	yall females be complaining about rape and sexual harrassment, bitch men get sexually harrassed too 😤	0	0	0
6206	Double standards for females in this world is outta control....next older bitch fuck me I'm screaming out rape Idc 😂😂😭💯	0	0	0
6239	@RachaeltheLord I hate when other women drink the Kool -Aid. Sexual assault and rape is about power and control. Tha… https://t.co/9wVBaFihrS	0	0	0
6240	- beautiful women, and handsome men are less likely to be admonished by women for their advances. However, by empowering anti -rape -	0	0	0
